well_id,timestamp,SPM,dynamometer_area,max_rod_weight,min_rod_weight,pump_fillage,anomaly,estado
NK-82,2026-06-09 11:00:00,5.965,60981.7334,4056.6822,3576.5572,2.1845,1,NORMAL
NK-82,2026-06-09 12:00:00,5.995,71640.3238,4153.2968,3629.854,2.2627,1,NORMAL
NK-82,2026-06-09 13:00:00,5.98,82034.7829,4100.6804,3624.6377,2.1909,1,NORMAL
NK-82,2026-06-09 14:00:00,5.95,101600.2937,4163.2758,3644.1421,2.1742,1,NORMAL
NK-82,2026-06-09 15:00:00,5.935,117271.3324,4182.0998,3645.276,4.6623,1,NORMAL
NK-82,2026-06-09 16:00:00,5.925,91178.861,4062.5788,3580.1859,1.714,1,NORMAL
NK-82,2026-06-09 17:00:00,5.98,71250.2053,4116.7828,3596.0615,9.3221,1,NORMAL
NK-82,2026-06-09 18:00:00,5.9667,81784.6396,4087.4507,3610.5764,2.1862,1,NORMAL
NK-82,2026-06-09 19:00:00,5.9533,94641.6268,4114.5149,3627.8128,7.6813,1,NORMAL
NK-82,2026-06-09 20:00:00,5.935,106476.5944,4161.4615,3668.1823,2.1362,1,NORMAL
NK-82,2026-06-09 21:00:00,0.0,,0.0,0.0,,1,NORMAL
NK-82,2026-06-09 22:00:00,5.975,75256.1989,4108.1646,3594.0204,9.349,1,NORMAL
NK-82,2026-06-09 23:00:00,5.9667,89962.6943,4115.7245,3619.3458,6.0113,1,NORMAL
NK-82,2026-06-10 00:00:00,5.9467,103674.4436,4173.9352,3668.6359,3.3341,1,NORMAL
NK-82,2026-06-10 01:00:00,5.93,104238.2839,4165.0902,3700.3872,1.7202,1,NORMAL
NK-82,2026-06-10 02:00:00,5.97,64361.6024,4051.9195,3588.3505,2.1872,1,NORMAL
NK-82,2026-06-10 03:00:00,5.9833,75115.1234,4101.3608,3607.2501,2.2518,1,NORMAL
NK-82,2026-06-10 04:00:00,5.96,81687.3945,4079.4373,3613.7515,7.7407,1,NORMAL
NK-82,2026-06-10 05:00:00,5.942,99443.9381,4165.7706,3650.4923,2.1431,1,NORMAL
NK-82,2026-06-10 06:00:00,5.925,101321.849,4153.9772,3681.79,1.2765,1,NORMAL
NK-82,2026-06-10 07:00:00,5.97,62827.3441,4088.2067,3601.9582,2.218,1,NORMAL
NK-82,2026-06-10 08:00:00,5.98,81926.6923,4107.4842,3612.164,2.1647,1,NORMAL
NK-82,2026-06-10 09:00:00,5.952,88107.0687,4101.8144,3625.7263,6.1338,1,NORMAL
NK-82,2026-06-10 10:00:00,5.9467,105443.9195,4169.2481,3661.2273,2.1378,1,NORMAL
NK-82,2026-06-10 11:00:00,5.9467,89152.8665,4093.9521,3639.9086,5.3957,1,NORMAL
NK-82,2026-06-10 12:00:00,5.99,67223.5987,4121.0919,3601.5046,2.2402,1,NORMAL
NK-82,2026-06-10 13:00:00,5.965,82442.7453,4097.9589,3619.4214,8.2126,1,NORMAL
NK-82,2026-06-10 14:00:00,5.95,96389.9573,4131.7513,3629.0829,2.3991,1,NORMAL
NK-82,2026-06-10 15:00:00,5.93,109189.5417,4173.7084,3667.2751,4.6392,1,NORMAL
NK-82,2026-06-10 16:00:00,5.94,78074.8646,4057.3625,3606.9477,2.0908,1,NORMAL
NK-82,2026-06-10 17:00:00,6.05,84512.0486,4101.3608,3614.8855,2.2475,1,NORMAL
NK-82,2026-06-10 18:00:00,5.95,91767.6812,4110.8862,3626.2253,8.8232,1,NORMAL
NK-82,2026-06-10 19:00:00,5.95,105551.2905,4181.0414,3681.4876,2.1477,1,NORMAL
NK-82,2026-06-10 20:00:00,5.9267,101505.7357,4159.8739,3707.3423,2.1611,1,NORMAL
NK-82,2026-06-10 21:00:00,5.9867,73090.4444,4091.533,3621.3114,1.6436,1,NORMAL
NK-82,2026-06-10 22:00:00,5.965,86027.2559,4115.8757,3642.1009,2.171,1,NORMAL
NK-82,2026-06-10 23:00:00,5.95,95723.7373,4157.0012,3679.0685,2.1174,1,NORMAL
NK-82,2026-06-11 00:00:00,5.9167,96330.8391,4161.6883,3709.7614,3.9569,1,NORMAL
NK-82,2026-06-11 01:00:00,5.965,68095.5833,4077.0937,3625.3181,6.3662,1,NORMAL
NK-82,2026-06-11 02:00:00,5.96,85021.3679,4122.4527,3638.699,2.2132,1,NORMAL
NK-82,2026-06-11 03:00:00,5.935,93639.9034,4156.0184,3706.7375,2.1005,1,NORMAL
NK-82,2026-06-11 04:00:00,5.925,90723.4313,4153.07,3713.7681,3.1356,1,NORMAL
NK-82,2026-06-11 05:00:00,5.9733,68716.9088,4073.2382,3633.7095,5.5204,1,NORMAL
NK-82,2026-06-11 06:00:00,5.9633,88966.5817,4128.8786,3643.8397,2.1876,1,NORMAL
NK-82,2026-06-11 07:00:00,5.942,98941.6773,4172.5744,3703.1088,2.1108,1,NORMAL
NK-82,2026-06-11 08:00:00,5.935,91866.1252,4163.5026,3722.1595,5.3987,1,NORMAL
NK-82,2026-06-11 09:00:00,5.9767,70768.4258,4078.6813,3655.7842,2.1752,1,NORMAL
NK-82,2026-06-11 10:00:00,5.9667,91585.8652,4146.115,3655.7842,2.1739,1,NORMAL
NK-82,2026-06-11 11:00:00,5.94,90553.3071,4168.7945,3728.661,2.0897,1,NORMAL
NK-82,2026-06-11 12:00:00,5.925,98193.4923,4228.5928,3753.684,5.8726,1,NORMAL
NK-82,2026-06-11 13:00:00,6.0,70720.8996,4119.5044,3645.5028,2.2186,1,NORMAL
NK-82,2026-06-11 14:00:00,5.975,77345.707,4107.711,3657.7498,7.2736,1,NORMAL
NK-82,2026-06-11 15:00:00,5.97,81475.8101,4109.8278,3645.9564,8.6594,1,NORMAL
NK-82,2026-06-11 16:00:00,5.9533,94915.7545,4138.1016,3646.2588,6.5503,1,NORMAL
NK-82,2026-06-11 17:00:00,6.01,100144.1901,4178.9247,3694.2638,2.1946,1,NORMAL
NK-82,2026-06-11 18:00:00,5.93,97261.8604,4186.6357,3737.128,0.9396,1,NORMAL
NK-82,2026-06-11 19:00:00,5.925,97363.2975,4220.8817,3723.7471,19.6382,1,NORMAL
NK-82,2026-06-11 20:00:00,5.9667,72876.1606,4075.6573,3630.8368,5.0015,1,NORMAL
NK-82,2026-06-11 21:00:00,5.95,93282.3995,4155.5648,3662.0589,2.1833,1,NORMAL
NK-82,2026-06-11 22:00:00,5.95,97322.2765,4182.0998,3697.4389,1.7028,1,NORMAL
NK-82,2026-06-11 23:00:00,5.915,99065.5089,4204.3257,3730.551,22.8302,1,NORMAL
NK-82,2026-06-12 01:00:00,5.9433,95598.6148,4143.5446,3652.4579,2.1825,1,NORMAL
NK-82,2026-06-12 02:00:00,5.9467,100669.4988,4146.115,3662.5881,30.9456,1,NORMAL
NK-82,2026-06-12 03:00:00,5.93,97241.1224,4159.4203,3635.9774,2.129,1,NORMAL
NK-82,2026-06-12 04:00:00,5.93,97676.8725,4164.8634,3647.7708,2.1513,1,NORMAL
NK-82,2026-06-12 05:00:00,5.935,102467.0512,4175.2959,3671.1307,4.585,1,NORMAL
NK-82,2026-06-12 06:00:00,5.9467,104635.5995,4166.5265,3664.4024,2.1451,1,NORMAL
NK-82,2026-06-12 07:00:00,5.94,109681.4154,4187.8453,3677.8589,1.8573,1,NORMAL
NK-82,2026-06-12 08:00:00,5.9433,85444.7921,4168.7945,3744.6878,2.112,1,NORMAL
NK-82,2026-06-12 09:00:00,5.95,102012.2537,4207.5008,3683.3776,3.8303,1,NORMAL
NK-82,2026-06-12 10:00:00,5.985,79288.5163,4116.3292,3652.5335,7.3484,1,NORMAL
NK-82,2026-06-12 11:00:00,5.9767,83107.0709,4129.7858,3652.3067,2.2238,1,NORMAL
NK-82,2026-06-12 12:00:00,5.9633,95494.9794,4146.2662,3646.5612,2.1744,1,NORMAL
NK-82,2026-06-12 13:00:00,5.935,99875.4167,4162.1418,3644.1421,2.1626,1,NORMAL
NK-82,2026-06-12 14:00:00,5.97,102544.5398,4184.5945,3668.4091,2.1427,1,NORMAL
NK-82,2026-06-12 15:00:00,5.945,126337.7023,4244.922,3632.1219,2.1511,1,NORMAL
NK-82,2026-06-12 16:00:00,5.97,118540.598,4214.9851,3669.7699,2.1441,1,NORMAL
NK-82,2026-06-12 17:00:00,5.95,125001.0814,4224.9641,3632.1219,41.4969,1,NORMAL
NK-82,2026-06-12 18:00:00,5.95,96566.2958,4115.8757,3609.896,4.6687,1,NORMAL
NK-82,2026-06-12 19:00:00,5.935,95776.6419,4130.6173,3628.9468,4.6634,1,NORMAL
NK-82,2026-06-12 20:00:00,5.9433,113600.7615,4184.3678,3667.4263,3.5165,1,NORMAL
NK-82,2026-06-12 21:00:00,5.96,97294.2618,4144.3006,3656.389,2.1587,1,NORMAL
NK-82,2026-06-12 22:00:00,5.915,140617.4165,4187.7697,3580.8663,2.1152,1,NORMAL
NK-82,2026-06-12 23:00:00,5.92,118052.9611,4158.0595,3633.2559,2.1158,1,NORMAL
NK-82,2026-06-13 00:00:00,5.925,116691.1114,4163.5026,3621.2358,5.3336,1,NORMAL
NK-82,2026-06-13 01:00:00,5.925,115910.457,4162.3686,3626.2253,2.1228,1,NORMAL
NK-82,2026-06-13 02:00:00,5.935,108118.1644,4148.7609,3634.1631,2.1677,1,NORMAL
NK-82,2026-06-13 03:00:00,5.93,111112.0329,4145.8126,3605.8137,3.8982,1,NORMAL
NK-82,2026-06-13 04:00:00,5.93,126846.6574,4181.4194,3564.537,4.3572,1,NORMAL
NK-82,2026-06-13 05:00:00,5.965,73280.9419,4027.1988,3567.4853,6.3176,1,NORMAL
NK-82,2026-06-13 06:00:00,5.965,91078.0601,4112.4737,3556.5992,2.2514,1,NORMAL
NK-82,2026-06-13 07:00:00,5.9533,99494.7274,4099.3952,3567.9389,2.1843,1,NORMAL
NK-82,2026-06-13 08:00:00,5.94,122416.2098,4246.056,3645.5028,1.638,1,NORMAL
NK-82,2026-06-13 09:00:00,5.925,155852.084,4436.1102,3645.7296,1.1314,1,NORMAL
NK-82,2026-06-13 10:00:00,5.965,103550.3404,4321.5787,3703.3356,0.5666,1,NORMAL
NK-82,2026-06-13 11:00:00,5.97,107889.9738,4279.3949,3676.1202,2.1114,1,NORMAL
NK-82,2026-06-13 12:00:00,5.9667,98840.3,4185.8797,3650.1899,2.1961,1,NORMAL
NK-82,2026-06-13 13:00:00,5.96,110430.9311,4183.9142,3616.1707,2.1663,1,NORMAL
NK-82,2026-06-13 17:00:00,5.92,171996.7757,4305.9299,3592.8864,99.1488,1,NORMAL
NK-82,2026-06-13 18:00:00,5.915,134873.652,4287.5595,3591.7524,43.8975,1,NORMAL
NK-82,2026-06-13 19:00:00,5.935,99495.7313,4123.3599,3618.5142,2.1615,1,NORMAL
NK-82,2026-06-13 20:00:00,5.935,94743.0878,4124.2671,3617.8338,9.5843,1,NORMAL
NK-82,2026-06-13 21:00:00,5.94,100648.5646,4142.1839,3665.6876,2.1781,1,NORMAL
NK-82,2026-06-13 22:00:00,5.966,100707.1631,4156.2452,3654.4839,3.1269,1,NORMAL
NK-82,2026-06-13 23:00:00,5.9367,99908.5118,4153.826,3642.9325,2.1154,1,NORMAL
NK-82,2026-06-14 00:00:00,5.945,100346.5017,4149.8949,3649.1316,2.1374,1,NORMAL
NK-82,2026-06-14 01:00:00,5.945,110528.1154,4181.873,3663.4196,2.1504,1,NORMAL
NK-82,2026-06-14 02:00:00,5.9367,107766.6656,4186.0309,3653.9698,2.1462,1,NORMAL
NK-82,2026-06-14 03:00:00,5.93,103712.4001,4170.76,3621.9162,2.1786,1,NORMAL
NK-82,2026-06-14 04:00:00,5.9733,108276.0279,4173.6328,3620.4042,2.2022,1,NORMAL
NK-82,2026-06-14 05:00:00,5.94,113837.047,4192.5324,3619.7994,2.5478,1,NORMAL
NK-82,2026-06-14 06:00:00,5.93,120492.0285,4208.1812,3669.9967,0.9562,1,NORMAL
NK-82,2026-06-14 07:00:00,5.93,96368.7342,4127.2154,3597.8759,4.6616,1,NORMAL
NK-82,2026-06-14 08:00:00,5.95,96428.1811,4136.2872,3618.1362,2.1971,1,NORMAL
NK-82,2026-06-14 09:00:00,5.9533,106675.2362,4192.23,3643.6885,2.2046,1,NORMAL
NK-82,2026-06-14 10:00:00,5.93,115246.4494,4204.9305,3686.7795,27.7022,1,NORMAL
NK-82,2026-06-14 11:00:00,5.93,91581.6596,4104.0823,3657.523,1.2702,1,NORMAL
NK-82,2026-06-14 12:00:00,5.975,82872.818,4116.556,3630.0808,2.1967,1,NORMAL
NK-82,2026-06-14 13:00:00,5.955,110732.0501,4219.2942,3659.7909,2.1702,1,NORMAL
NK-82,2026-06-14 14:00:00,5.9233,114496.2301,4207.3496,3692.6762,14.7416,1,NORMAL
NK-82,2026-06-14 15:00:00,5.9333,92526.1325,4120.2604,3677.4053,1.8497,1,NORMAL
NK-82,2026-06-14 16:00:00,5.98,82233.4344,4128.425,3647.7708,8.294,1,NORMAL
NK-82,2026-06-14 17:00:00,5.955,107072.6247,4210.9028,3665.4608,2.1948,1,NORMAL
NK-82,2026-06-14 18:00:00,5.94,118357.4706,4211.1296,3682.8484,15.8115,1,NORMAL
NK-82,2026-06-14 19:00:00,5.922,95473.3549,4125.6732,3676.2562,9.5866,1,NORMAL
NK-82,2026-06-14 20:00:00,5.97,75643.0428,4095.827,3635.7053,9.0,1,NORMAL
NK-82,2026-06-14 21:00:00,5.96,98107.2922,4176.4299,3652.7603,2.2239,1,NORMAL
NK-82,2026-06-14 22:00:00,5.95,107546.1188,4190.2644,3696.0781,5.4323,1,NORMAL
NK-82,2026-06-14 23:00:00,5.95,110547.1677,4232.9019,3702.2016,2.1018,1,NORMAL
NK-82,2026-06-15 00:00:00,5.995,69586.6555,4119.0508,3605.5869,7.3535,1,NORMAL
NK-82,2026-06-15 01:00:00,5.98,83522.9624,4121.5455,3630.0808,2.2178,1,NORMAL
NK-82,2026-06-15 02:00:00,5.98,88258.6507,4122.2259,3642.7813,1.8283,1,NORMAL
NK-82,2026-06-15 03:00:00,5.96,97356.6794,4163.049,3653.2139,2.182,1,NORMAL
NK-82,2026-06-15 04:00:00,5.948,107585.3338,4203.4185,3666.7308,2.1652,1,NORMAL
NK-82,2026-06-15 05:00:00,5.926,112013.8218,4200.3341,3684.8744,4.7267,1,NORMAL
NK-82,2026-06-15 06:00:00,5.985,90266.9028,4083.6708,3594.7007,1.7812,1,NORMAL
NK-82,2026-06-15 07:00:00,5.97,85443.278,4139.2355,3640.2865,6.3689,1,NORMAL
NK-82,2026-06-15 08:00:00,5.955,106814.4996,4196.6147,3650.2655,2.1814,1,NORMAL
NK-82,2026-06-15 09:00:00,5.94,123018.0295,4235.1698,3660.2445,2.1213,1,NORMAL
NK-82,2026-06-15 10:00:00,5.9467,107117.4964,4186.6357,3713.6925,3.4726,1,NORMAL
NK-82,2026-06-15 11:00:00,5.9733,74001.2761,4103.6287,3645.8052,2.2081,1,NORMAL
NK-82,2026-06-15 12:00:00,5.96,96038.6501,4173.7084,3672.0378,2.1985,1,NORMAL
NK-82,2026-06-15 13:00:00,5.955,107748.6368,4218.387,3712.1806,2.1188,1,NORMAL
NK-82,2026-06-15 14:00:00,5.935,106777.5006,4233.8091,3735.0869,39.0621,1,NORMAL
NK-82,2026-06-15 15:00:00,5.94,90193.2049,4133.1121,3669.8153,1.815,1,NORMAL
NK-82,2026-06-15 16:00:00,5.9667,88955.8244,4142.9399,3669.3919,2.2236,1,NORMAL
NK-82,2026-06-15 17:00:00,5.946,105292.5336,4221.3807,3714.7207,2.1143,1,NORMAL
NK-82,2026-06-15 18:00:00,5.965,106038.186,4224.2837,3743.2515,5.3795,1,NORMAL
NK-82,2026-06-15 19:00:00,5.94,90768.8229,4126.0814,3667.2751,2.1762,1,NORMAL
NK-82,2026-06-15 20:00:00,0.0,,0.0,0.0,,1,NORMAL
NK-82,2026-06-15 21:00:00,5.9633,90902.9821,4111.1886,3620.5554,2.1922,1,NORMAL
NK-82,2026-06-15 22:00:00,5.94,129453.4,4235.0791,3663.5557,1.6328,1,NORMAL
NK-82,2026-06-15 23:00:00,5.9333,141246.4271,4316.06,3592.7352,41.1958,1,NORMAL
NK-82,2026-06-16 00:00:00,5.93,105250.8946,4138.782,3641.6473,23.466,1,NORMAL
NK-82,2026-06-16 01:00:00,5.93,107792.2929,4179.1515,3660.2445,5.7901,1,NORMAL
NK-82,2026-06-16 02:00:00,5.93,104964.6339,4157.1524,3671.5843,4.9908,1,NORMAL
NK-82,2026-06-16 03:00:00,5.93,105998.602,4172.1208,3670.6771,24.4438,1,NORMAL
NK-82,2026-06-16 04:00:00,5.94,103910.9155,4163.9562,3670.4503,3.8588,1,NORMAL
NK-82,2026-06-16 05:00:00,5.935,97275.7128,4130.3905,3686.3259,1.722,1,NORMAL
NK-82,2026-06-16 06:00:00,5.92,100716.4378,4144.2704,3624.9098,3.4786,1,NORMAL
NK-82,2026-06-16 07:00:00,5.9467,79075.4103,4057.0602,3562.4959,4.3766,1,NORMAL
NK-82,2026-06-16 08:00:00,5.9867,79198.5056,4113.0029,3596.2127,6.9895,1,NORMAL
NK-82,2026-06-16 09:00:00,5.9567,83591.4455,4090.021,3604.2261,2.1669,1,NORMAL
NK-82,2026-06-16 10:00:00,5.956,96144.753,4119.2322,3615.7473,3.4962,1,NORMAL
NK-82,2026-06-16 11:00:00,5.94,112177.6382,4191.6252,3659.7909,2.114,1,NORMAL
NK-82,2026-06-16 12:00:00,5.9267,105280.147,4161.9906,3668.6359,28.5001,1,NORMAL
NK-82,2026-06-16 13:00:00,5.982,71385.0507,4094.8291,3600.3253,2.1864,1,NORMAL
NK-82,2026-06-16 14:00:00,5.985,88171.5539,4143.3179,3613.7515,2.1749,1,NORMAL
NK-82,2026-06-16 15:00:00,5.955,107707.4619,4172.8012,3627.8128,3.952,1,NORMAL
NK-82,2026-06-16 16:00:00,4.732,143594.4371,3393.5789,2854.714,2.1272,1,NORMAL
NK-82,2026-06-16 17:00:00,5.9233,153703.0296,4304.7203,3646.5612,61.1205,1,NORMAL
NK-82,2026-06-16 18:00:00,5.912,163186.453,4395.9221,3635.6146,14.8413,1,NORMAL
NK-82,2026-06-16 19:00:00,5.9667,102970.2687,4190.2644,3596.3639,1.8723,1,NORMAL
NK-82,2026-06-16 20:00:00,5.9567,128409.6722,4242.1249,3551.3073,2.23,1,NORMAL
NK-82,2026-06-16 21:00:00,5.89,315114.9362,4593.0523,3250.4259,99.6194,1,NORMAL
NK-82,2026-06-16 22:00:00,1.695,65912.7355,4006.1069,3752.7769,98.1577,1,NORMAL
NK-82,2026-06-16 23:00:00,3.39,38832.7619,4028.1816,3815.5991,3.6577,1,NORMAL
NK-82,2026-06-17 00:00:00,1.13,44284.1434,3985.8465,3833.8939,0.5934,1,NORMAL
NK-82,2026-06-17 01:00:00,3.97,52739.4003,4038.5386,3776.1368,0.9037,1,NORMAL
NK-82,2026-06-17 02:00:00,3.965,62120.1297,4044.4352,3739.1692,0.2228,1,NORMAL
NK-82,2026-06-17 03:00:00,3.965,73406.6211,4064.3932,3674.5326,24.8345,1,NORMAL
NK-82,2026-06-17 04:00:00,2.64,80237.1763,3923.2511,3561.2863,27.4802,1,NORMAL
NK-82,2026-06-17 05:00:00,0.0,,3731.2313,3542.3111,,1,NORMAL
NK-82,2026-06-17 06:00:00,3.965,50333.7874,3977.0771,3720.3452,1.3145,1,NORMAL
NK-82,2026-06-17 07:00:00,3.96,65973.8942,4021.7557,3686.3259,28.339,1,NORMAL
NK-82,2026-06-17 08:00:00,0.0,,3917.2032,3752.5501,,1,NORMAL
NK-82,2026-06-17 09:00:00,3.97,67927.6537,4040.1261,3694.9441,0.2275,1,NORMAL
NK-82,2026-06-17 10:00:00,2.64,48984.2972,3929.299,3740.7567,0.8963,1,NORMAL
NK-82,2026-06-17 11:00:00,2.382,66992.8949,3956.4841,3721.1616,0.6323,1,NORMAL
NK-82,2026-06-17 12:00:00,3.96,51465.7201,3971.8608,3696.0781,0.3547,1,NORMAL
NK-82,2026-06-17 13:00:00,1.98,61122.7757,3947.5938,3759.3539,1.2665,1,NORMAL
NK-82,2026-06-17 14:00:00,3.9633,72304.2883,4070.9702,3662.1345,47.1245,1,NORMAL
NK-82,2026-06-17 15:00:00,3.9633,51926.1072,3996.5815,3744.9902,2.5925,1,NORMAL
NK-82,2026-06-17 16:00:00,3.9633,67887.9286,4029.3912,3680.1269,51.7944,1,NORMAL
NK-82,2026-06-17 17:00:00,3.96,48283.6624,3999.9834,3746.8802,0.6534,1,NORMAL
NK-82,2026-06-17 18:00:00,1.985,69837.8701,3913.5745,3642.7813,49.4171,1,NORMAL
NK-82,2026-06-17 19:00:00,3.97,47577.4542,3973.902,3726.4686,0.8507,1,NORMAL
NK-82,2026-06-17 20:00:00,1.32,63415.502,3924.7631,3744.9902,0.8409,1,NORMAL
NK-82,2026-06-17 21:00:00,3.3533,91065.5702,4007.6188,3621.1602,27.789,1,NORMAL
NK-82,2026-06-17 22:00:00,6.11,114436.8422,4216.7994,3665.9144,1.8564,1,NORMAL
NK-82,2026-06-17 23:00:00,6.09,123409.2031,4247.19,3627.586,40.7243,1,NORMAL
NK-82,2026-06-18 00:00:00,6.11,107737.1536,4204.3257,3703.7891,6.6177,1,NORMAL
NK-82,2026-06-18 01:00:00,6.116,106048.623,4167.4035,3617.6524,2.2536,1,NORMAL
NK-82,2026-06-18 02:00:00,6.1367,94389.3268,4134.9264,3605.4357,2.3957,1,NORMAL
NK-82,2026-06-18 03:00:00,6.1,110524.8243,4212.9439,3633.9363,2.2945,1,NORMAL
NK-82,2026-06-18 04:00:00,6.09,110148.9607,4200.4702,3689.0475,19.4874,1,NORMAL
NK-82,2026-06-18 05:00:00,6.1367,87369.7853,4138.8576,3595.1543,10.2853,1,NORMAL
NK-82,2026-06-18 06:00:00,6.1267,100649.7751,4179.8318,3641.5717,2.35,1,NORMAL
NK-82,2026-06-18 07:00:00,6.18,109842.0299,4222.2425,3669.0895,2.3448,1,NORMAL
NK-82,2026-06-18 08:00:00,6.205,119109.9313,4263.746,3697.4389,1.8538,1,NORMAL
NK-82,2026-06-18 09:00:00,6.13,85931.1826,4146.493,3598.1027,2.311,1,NORMAL
NK-82,2026-06-18 10:00:00,6.125,113927.6455,4169.1725,3579.2787,2.3525,1,NORMAL
NK-82,2026-06-18 11:00:00,6.06,252996.6332,4445.938,3384.991,99.4076,1,NORMAL
NK-82,2026-06-18 12:00:00,6.11,232101.4696,4424.6193,3468.1491,98.9591,1,NORMAL
NK-82,2026-06-18 13:00:00,6.0967,107594.3263,4226.5516,3702.8064,4.5784,1,NORMAL
NK-82,2026-06-18 14:00:00,6.168,76601.1843,4184.5492,3639.6969,2.324,1,NORMAL
NK-82,2026-06-18 15:00:00,6.135,86326.553,4139.2355,3641.4205,2.3795,1,NORMAL
NK-82,2026-06-18 16:00:00,6.116,97835.7154,4200.1527,3687.6867,2.2523,1,NORMAL
NK-82,2026-06-18 17:00:00,6.1033,103252.2729,4217.7822,3729.2658,6.863,1,NORMAL
NK-82,2026-06-18 18:00:00,6.115,88629.3859,4114.5149,3620.5554,6.5944,1,NORMAL
NK-82,2026-06-18 19:00:00,6.14,85608.5228,4146.0394,3648.678,7.7324,1,NORMAL
NK-82,2026-06-18 20:00:00,6.125,94798.2958,4203.6453,3713.5413,2.2625,1,NORMAL
NK-82,2026-06-18 21:00:00,6.096,100161.9824,4219.1127,3742.2989,5.789,1,NORMAL
NK-82,2026-06-18 22:00:00,6.1,95217.3731,4141.0499,3667.5019,4.8955,1,NORMAL
NK-82,2026-06-18 23:00:00,6.14,82043.9198,4138.3284,3637.7918,6.7423,1,NORMAL
NK-82,2026-06-19 00:00:00,6.125,94047.8979,4200.697,3696.7585,2.2887,1,NORMAL
NK-82,2026-06-19 01:00:00,6.1,99718.8839,4216.1191,3740.5299,24.2359,1,NORMAL
NK-82,2026-06-19 02:00:00,6.098,99871.5019,4171.8487,3681.6086,5.0295,1,NORMAL
NK-82,2026-06-19 03:00:00,6.14,79609.4716,4151.0289,3624.1841,6.7676,1,NORMAL
NK-82,2026-06-19 04:00:00,6.135,93703.7598,4200.0166,3682.924,2.3303,1,NORMAL
NK-82,2026-06-19 05:00:00,6.105,98336.4659,4205.9133,3733.7261,24.2383,1,NORMAL
NK-82,2026-06-19 06:00:00,6.096,104792.3428,4217.2984,3702.6552,24.8053,1,NORMAL
NK-82,2026-06-19 07:00:00,6.1367,80402.8318,4144.7542,3619.6482,5.2433,1,NORMAL
NK-82,2026-06-19 08:00:00,6.12,106807.1119,4215.2119,3651.3995,2.364,1,NORMAL
NK-82,2026-06-19 09:00:00,6.11,110140.4468,4231.3143,3712.1806,8.3459,1,NORMAL
NK-82,2026-06-19 10:00:00,6.166,114033.3057,4267.1933,3719.438,25.8475,1,NORMAL
NK-82,2026-06-19 11:00:00,6.205,99489.0502,4146.2662,3615.3391,2.3295,1,NORMAL
NK-82,2026-06-19 12:00:00,6.125,103756.0277,4186.4089,3635.5239,2.3645,1,NORMAL
NK-82,2026-06-19 13:00:00,6.24,249324.5934,4453.5734,3415.3059,99.4624,1,NORMAL
NK-82,2026-06-19 14:00:00,6.25,206134.8219,4477.8405,3587.8969,50.8936,1,NORMAL
NK-82,2026-06-19 15:00:00,6.31,95134.1336,4152.1629,3647.544,2.4197,1,NORMAL
NK-82,2026-06-19 16:00:00,6.3367,100267.4891,4192.0788,3613.7515,6.3343,1,NORMAL
NK-82,2026-06-19 17:00:00,6.3533,117160.3952,4245.7536,3677.2541,2.2027,1,NORMAL
NK-82,2026-06-19 18:00:00,6.3,118416.6148,4279.3949,3721.9327,20.3782,1,NORMAL
NK-82,2026-06-19 19:00:00,6.3,104334.4167,4165.317,3661.8321,6.983,1,NORMAL
NK-82,2026-06-19 20:00:00,6.3067,103715.6401,4146.2662,3626.6032,8.6635,1,NORMAL
NK-82,2026-06-19 21:00:00,6.315,101049.3678,4167.1313,3650.4923,7.1678,1,NORMAL
NK-82,2026-06-19 22:00:00,6.305,119024.1369,4242.2005,3679.7489,2.4822,1,NORMAL
NK-82,2026-06-19 23:00:00,6.3,103674.3911,4164.4098,3635.0703,2.4909,1,NORMAL
NK-82,2026-06-20 00:00:00,6.305,106482.212,4176.6567,3635.5239,5.2765,1,NORMAL
NK-82,2026-06-20 01:00:00,6.352,117956.9547,4235.8956,3647.2265,4.7452,1,NORMAL
NK-82,2026-06-20 02:00:00,6.3167,99905.698,4160.0251,3616.9267,7.4331,1,NORMAL
NK-82,2026-06-20 03:00:00,6.3167,109889.8433,4218.0846,3645.3516,2.5197,1,NORMAL
NK-82,2026-06-20 04:00:00,6.295,121045.8903,4263.746,3667.9555,6.0892,1,NORMAL
NK-82,2026-06-20 05:00:00,6.29,109420.3001,4202.2846,3651.6263,12.5486,1,NORMAL
NK-82,2026-06-20 06:00:00,6.332,94349.3586,4171.9394,3600.3253,9.9923,1,NORMAL
NK-82,2026-06-20 07:00:00,6.3067,117352.9918,4244.544,3634.4655,5.5991,1,NORMAL
NK-82,2026-06-20 08:00:00,6.27,181997.654,4398.9158,3543.4451,99.2492,1,NORMAL
NK-82,2026-06-20 09:00:00,2.65,106409.0812,4078.2277,3683.4532,70.6757,1,NORMAL
NK-82,2026-06-20 10:00:00,3.982,31436.5434,4005.8347,3777.1346,0.8758,1,NORMAL
NK-82,2026-06-20 11:00:00,1.99,40910.9351,3996.3547,3846.2164,0.87,1,NORMAL
NK-82,2026-06-20 12:00:00,1.3267,46403.6886,3977.3795,3865.7964,0.2367,1,NORMAL
NK-82,2026-06-20 13:00:00,3.97,53041.3509,4035.7414,3797.4555,0.6122,1,NORMAL
NK-82,2026-06-20 14:00:00,1.99,63673.2387,3986.1489,3785.6621,47.6398,1,NORMAL
